netid,replicate_num,max_subset_size,net_hwcd_default,net_hwcd_outgroup,constraint_diffs_default,constraint_diffs_outgroup,gauss_sigmas,gauss_error_level
n200r10,3,25,40.0,40.0,36.0,32.0,1.8835170553629554,med
n200r10,3,25,-1.0,-1.0,26.0,32.0,3.767034110725911,high
n200r10,3,25,34.0,34.0,32.0,32.0,1.8835170553629554,med
n200r10,3,25,46.0,36.0,34.0,22.0,1.8835170553629554,med
n200r10,3,25,12.0,22.0,12.0,12.0,0.9417585276814777,low
n200r10,3,25,4.0,4.0,4.0,4.0,1.8835170553629554,med
n200r10,3,25,-1.0,-1.0,2.0,2.0,3.767034110725911,high
n200r10,3,25,4.0,4.0,4.0,4.0,0.9417585276814777,low
n200r10,3,25,6.0,2.0,2.0,2.0,1.8835170553629554,med
n200r10,3,25,28.0,42.0,28.0,40.0,0.9417585276814777,low
n200r10,3,25,2.0,6.0,2.0,6.0,1.8835170553629554,med
n200r10,3,25,-1.0,-1.0,24.0,34.0,3.767034110725911,high
n200r10,3,25,54.0,42.0,40.0,38.0,0.9417585276814777,low
n200r10,3,25,26.0,54.0,24.0,48.0,1.8835170553629554,med
n200r10,3,25,8.0,14.0,8.0,8.0,0.9417585276814777,low
n200r10,3,25,-1.0,-1.0,22.0,26.0,3.767034110725911,high
n200r10,3,25,44.0,54.0,34.0,50.0,1.8835170553629554,med
n200r10,3,25,-1.0,-1.0,8.0,26.0,3.767034110725911,high
n200r10,3,25,-1.0,-1.0,4.0,4.0,3.767034110725911,high
n200r10,3,25,-1.0,-1.0,32.0,24.0,3.767034110725911,high
n200r10,3,25,2.0,2.0,2.0,2.0,0.9417585276814777,low
n200r10,3,25,48.0,54.0,24.0,24.0,1.8835170553629554,med
n200r10,3,25,38.0,42.0,24.0,32.0,1.8835170553629554,med
n200r10,3,25,-1.0,-1.0,4.0,4.0,3.767034110725911,high
n200r10,3,25,-1.0,-1.0,20.0,30.0,3.767034110725911,high
n200r10,3,25,2.0,14.0,2.0,2.0,0.9417585276814777,low
n200r10,3,25,32.0,16.0,14.0,16.0,1.8835170553629554,med
n200r10,3,25,10.0,30.0,10.0,30.0,1.8835170553629554,med
n200r10,3,25,-1.0,-1.0,26.0,24.0,3.767034110725911,high
n200r10,3,25,16.0,18.0,16.0,18.0,1.8835170553629554,med
n200r10,3,25,6.0,4.0,4.0,4.0,0.9417585276814777,low
n200r10,3,25,30.0,30.0,28.0,22.0,1.8835170553629554,med
n200r10,3,25,-1.0,-1.0,12.0,12.0,3.767034110725911,high
n200r10,3,25,-1.0,-1.0,2.0,2.0,3.767034110725911,high
n200r10,3,25,-1.0,-1.0,10.0,10.0,3.767034110725911,high
n200r10,3,25,50.0,52.0,20.0,18.0,1.8835170553629554,med
n200r10,3,25,40.0,30.0,30.0,26.0,1.8835170553629554,med
n200r10,3,25,62.0,34.0,40.0,34.0,0.9417585276814777,low
n200r10,3,25,24.0,24.0,14.0,14.0,1.8835170553629554,med
n200r10,3,25,-1.0,-1.0,4.0,4.0,3.767034110725911,high
n200r10,3,25,32.0,32.0,30.0,28.0,0.9417585276814777,low
n200r10,3,25,34.0,32.0,16.0,32.0,0.9417585276814777,low
n200r10,3,25,2.0,2.0,2.0,2.0,0.9417585276814777,low
n200r10,3,25,-1.0,-1.0,14.0,14.0,3.767034110725911,high
n200r10,3,25,36.0,34.0,30.0,30.0,1.8835170553629554,med
n200r10,3,25,20.0,20.0,20.0,16.0,0.9417585276814777,low
n200r10,3,25,8.0,8.0,8.0,8.0,0.9417585276814777,low
n200r10,3,25,2.0,2.0,2.0,2.0,0.9417585276814777,low
n200r10,3,25,-1.0,-1.0,20.0,18.0,3.767034110725911,high
n200r10,3,25,-1.0,-1.0,26.0,26.0,3.767034110725911,high
n200r10,3,25,20.0,16.0,14.0,16.0,1.8835170553629554,med
n200r10,3,25,62.0,32.0,54.0,32.0,0.9417585276814777,low
n200r10,3,25,-1.0,-1.0,14.0,18.0,3.767034110725911,high
n200r10,3,25,34.0,34.0,34.0,34.0,1.8835170553629554,med
n200r10,3,25,-1.0,34.0,40.0,32.0,0.9417585276814777,low
n200r10,3,25,18.0,24.0,18.0,18.0,1.8835170553629554,med
n200r10,3,25,-1.0,-1.0,6.0,6.0,3.767034110725911,high
n200r10,3,25,38.0,40.0,32.0,36.0,1.8835170553629554,med
n200r10,3,25,-1.0,-1.0,28.0,26.0,3.767034110725911,high
n200r10,3,25,28.0,20.0,22.0,20.0,1.8835170553629554,med
n200r10,3,25,-1.0,-1.0,14.0,18.0,3.767034110725911,high
n200r10,3,25,10.0,10.0,10.0,10.0,1.8835170553629554,med
n200r10,3,25,-1.0,-1.0,40.0,38.0,3.767034110725911,high
n200r10,3,25,12.0,10.0,10.0,10.0,0.9417585276814777,low
n200r10,3,25,0.0,0.0,0.0,0.0,0.9417585276814777,low
n200r10,3,25,8.0,8.0,2.0,2.0,1.8835170553629554,med
n200r10,3,25,-1.0,-1.0,24.0,24.0,3.767034110725911,high
n200r10,3,25,58.0,62.0,42.0,52.0,1.8835170553629554,med
n200r10,3,25,46.0,50.0,30.0,30.0,1.8835170553629554,med
n200r10,3,25,18.0,18.0,14.0,14.0,1.8835170553629554,med
n200r10,3,25,-1.0,-1.0,34.0,26.0,3.767034110725911,high
n200r10,3,25,-1.0,-1.0,16.0,16.0,3.767034110725911,high
n200r10,3,25,-1.0,-1.0,40.0,24.0,3.767034110725911,high
n200r10,3,25,8.0,10.0,6.0,6.0,1.8835170553629554,med
n50r2,3,25,6.0,6.0,6.0,6.0,2.01260166375565,med
n50r2,3,25,8.0,8.0,2.0,2.0,2.01260166375565,med
n50r2,3,25,-1.0,28.0,10.0,8.0,4.0252033275113,high
n50r2,3,25,6.0,4.0,2.0,2.0,2.01260166375565,med
n50r2,3,25,2.0,2.0,2.0,2.0,2.01260166375565,med
n50r2,3,25,-1.0,-1.0,6.0,10.0,4.0252033275113,high
n50r2,3,25,6.0,18.0,6.0,6.0,1.006300831877825,low
n50r2,3,25,-1.0,-1.0,2.0,2.0,4.0252033275113,high
n50r2,3,25,32.0,14.0,28.0,8.0,2.01260166375565,med
n50r2,3,25,10.0,10.0,10.0,10.0,2.01260166375565,med
n50r2,3,25,-1.0,-1.0,10.0,12.0,4.0252033275113,high
n50r2,3,25,8.0,8.0,8.0,8.0,1.006300831877825,low
n50r2,3,25,10.0,12.0,10.0,10.0,2.01260166375565,med
n50r2,3,25,10.0,6.0,6.0,6.0,1.006300831877825,low
n50r2,3,25,-1.0,-1.0,8.0,8.0,4.0252033275113,high
n50r2,3,25,2.0,0.0,0.0,0.0,2.01260166375565,med
n50r2,3,25,2.0,0.0,0.0,0.0,1.006300831877825,low
n50r2,3,25,0.0,0.0,0.0,0.0,1.006300831877825,low
n50r2,3,25,4.0,8.0,4.0,8.0,2.01260166375565,med
n50r2,3,25,2.0,2.0,2.0,2.0,2.01260166375565,med
n50r2,3,25,6.0,4.0,4.0,4.0,1.006300831877825,low
n50r2,3,25,8.0,12.0,8.0,12.0,1.006300831877825,low
n50r2,3,25,6.0,6.0,6.0,6.0,1.006300831877825,low
n50r2,3,25,-1.0,-1.0,2.0,2.0,4.0252033275113,high
n50r2,3,25,-1.0,-1.0,4.0,6.0,4.0252033275113,high
n50r2,3,25,0.0,0.0,0.0,0.0,1.006300831877825,low
n50r2,3,25,16.0,16.0,12.0,10.0,2.01260166375565,med
n50r2,3,25,18.0,6.0,6.0,6.0,1.006300831877825,low
n50r2,3,25,6.0,12.0,6.0,6.0,2.01260166375565,med
n50r2,3,25,-1.0,-1.0,10.0,10.0,4.0252033275113,high
n50r2,3,25,4.0,4.0,4.0,4.0,1.006300831877825,low
n50r2,3,25,8.0,8.0,8.0,8.0,1.006300831877825,low
n50r2,3,25,10.0,6.0,10.0,6.0,1.006300831877825,low
n50r2,3,25,12.0,8.0,8.0,8.0,1.006300831877825,low
n50r2,3,25,-1.0,-1.0,6.0,10.0,2.01260166375565,med
n50r2,3,25,28.0,-1.0,6.0,6.0,4.0252033275113,high
n50r2,3,25,-1.0,34.0,2.0,2.0,4.0252033275113,high
n50r2,3,25,4.0,4.0,4.0,4.0,1.006300831877825,low
n50r2,3,25,-1.0,-1.0,6.0,10.0,4.0252033275113,high
n50r2,3,25,6.0,4.0,4.0,4.0,2.01260166375565,med
n50r2,3,25,12.0,8.0,8.0,8.0,2.01260166375565,med
n50r2,3,25,-1.0,-1.0,6.0,10.0,4.0252033275113,high
n50r2,3,25,14.0,4.0,4.0,4.0,2.01260166375565,med
n50r2,3,25,6.0,6.0,2.0,2.0,2.01260166375565,med
n50r2,3,25,2.0,2.0,2.0,2.0,1.006300831877825,low
n50r2,3,25,-1.0,14.0,2.0,2.0,2.01260166375565,med
n50r2,3,25,12.0,6.0,6.0,6.0,2.01260166375565,med
n50r2,3,25,-1.0,-1.0,2.0,2.0,4.0252033275113,high
n50r2,3,25,28.0,20.0,12.0,8.0,1.006300831877825,low
n50r2,3,25,-1.0,-1.0,0.0,0.0,4.0252033275113,high
n50r2,3,25,-1.0,-1.0,2.0,20.0,4.0252033275113,high
n50r2,3,25,14.0,10.0,10.0,10.0,2.01260166375565,med
n50r2,3,25,-1.0,-1.0,8.0,8.0,4.0252033275113,high
n50r2,3,25,-1.0,-1.0,28.0,10.0,4.0252033275113,high
n50r2,3,25,-1.0,-1.0,8.0,8.0,4.0252033275113,high
n50r2,3,25,-1.0,-1.0,0.0,0.0,4.0252033275113,high
n50r2,3,25,-1.0,-1.0,0.0,0.0,4.0252033275113,high
n50r2,3,25,2.0,2.0,2.0,2.0,1.006300831877825,low
n50r2,3,25,-1.0,-1.0,10.0,10.0,4.0252033275113,high
n50r2,3,25,-1.0,-1.0,10.0,10.0,4.0252033275113,high
n50r2,3,25,4.0,4.0,0.0,0.0,2.01260166375565,med
n50r2,3,25,0.0,0.0,0.0,0.0,1.006300831877825,low
n50r2,3,25,8.0,6.0,6.0,6.0,1.006300831877825,low
n50r2,3,25,-1.0,-1.0,2.0,2.0,4.0252033275113,high
n50r2,3,25,2.0,2.0,2.0,2.0,1.006300831877825,low
n50r2,3,25,24.0,4.0,22.0,4.0,1.006300831877825,low
n50r2,3,25,-1.0,-1.0,0.0,4.0,4.0252033275113,high
n50r2,3,25,8.0,8.0,4.0,4.0,2.01260166375565,med
n50r2,3,25,12.0,8.0,8.0,8.0,2.01260166375565,med
n50r2,3,25,-1.0,-1.0,0.0,0.0,4.0252033275113,high
n50r2,3,25,12.0,16.0,12.0,16.0,1.006300831877825,low
n50r2,3,25,2.0,2.0,2.0,2.0,1.006300831877825,low
n50r2,3,25,12.0,12.0,2.0,2.0,2.01260166375565,med
n50r2,3,25,4.0,8.0,4.0,8.0,1.006300831877825,low
n50r2,3,25,-1.0,-1.0,2.0,2.0,4.0252033275113,high
n50r2,3,25,18.0,12.0,8.0,12.0,2.01260166375565,med
n50r2,3,25,30.0,10.0,26.0,10.0,2.01260166375565,med
n50r2,3,25,8.0,6.0,8.0,6.0,1.006300831877825,low
n50r2,3,25,10.0,10.0,10.0,10.0,1.006300831877825,low
n50r2,3,25,8.0,8.0,8.0,8.0,1.006300831877825,low
n50r2,3,25,4.0,4.0,4.0,4.0,1.006300831877825,low
n50r2,3,25,22.0,16.0,8.0,10.0,2.01260166375565,med
n50r2,3,25,12.0,12.0,12.0,12.0,1.006300831877825,low
n50r2,3,25,-1.0,-1.0,10.0,6.0,4.0252033275113,high
n50r2,3,25,-1.0,-1.0,2.0,2.0,4.0252033275113,high
n50r2,3,25,0.0,0.0,0.0,0.0,2.01260166375565,med
n50r2,3,25,4.0,4.0,4.0,4.0,1.006300831877825,low
n50r2,3,25,24.0,4.0,22.0,4.0,1.006300831877825,low
n50r2,3,25,-1.0,-1.0,4.0,4.0,4.0252033275113,high
n50r2,3,25,4.0,8.0,4.0,8.0,1.006300831877825,low
n50r2,3,25,-1.0,-1.0,0.0,0.0,4.0252033275113,high
n50r2,3,25,-1.0,-1.0,14.0,12.0,4.0252033275113,high
n50r2,3,25,28.0,-1.0,10.0,6.0,4.0252033275113,high
n50r2,3,25,-1.0,-1.0,6.0,6.0,4.0252033275113,high
n50r2,3,25,-1.0,-1.0,12.0,8.0,4.0252033275113,high
n50r2,3,25,14.0,26.0,10.0,16.0,2.01260166375565,med
n50r2,3,25,10.0,6.0,6.0,6.0,2.01260166375565,med
n50r2,3,25,-1.0,-1.0,4.0,4.0,4.0252033275113,high
n50r2,3,25,8.0,6.0,8.0,6.0,1.006300831877825,low
n50r2,3,25,6.0,6.0,6.0,6.0,1.006300831877825,low
n100r5,3,15,-1.0,-1.0,12.0,12.0,3.8938078667779816,high
n100r5,3,15,-1.0,26.0,2.0,2.0,1.9469039333889908,med
n100r5,3,15,54.0,44.0,26.0,22.0,1.9469039333889908,med
n100r5,3,15,-1.0,-1.0,12.0,26.0,3.8938078667779816,high
n100r5,3,15,58.0,44.0,22.0,20.0,1.9469039333889908,med
n100r5,3,15,44.0,30.0,28.0,18.0,0.9734519666944954,low
n100r5,3,15,44.0,60.0,18.0,18.0,1.9469039333889908,med
n100r5,3,15,16.0,20.0,2.0,2.0,1.9469039333889908,med
n100r5,3,15,48.0,34.0,18.0,18.0,1.9469039333889908,med
n100r5,3,15,34.0,36.0,14.0,14.0,0.9734519666944954,low
n100r5,3,15,34.0,36.0,20.0,22.0,0.9734519666944954,low
n100r5,3,15,-1.0,32.0,28.0,16.0,0.9734519666944954,low
n100r5,3,15,-1.0,-1.0,8.0,12.0,3.8938078667779816,high
n100r5,3,15,-1.0,-1.0,14.0,12.0,3.8938078667779816,high
n100r5,3,15,-1.0,-1.0,24.0,28.0,3.8938078667779816,high
n100r5,3,15,38.0,36.0,24.0,20.0,0.9734519666944954,low
n100r5,3,15,34.0,32.0,20.0,20.0,0.9734519666944954,low
n100r5,3,15,-1.0,-1.0,14.0,12.0,3.8938078667779816,high
n100r5,3,15,16.0,12.0,2.0,2.0,0.9734519666944954,low
n100r5,3,15,42.0,32.0,10.0,10.0,1.9469039333889908,med
n100r5,3,15,42.0,38.0,24.0,24.0,0.9734519666944954,low
n100r5,3,15,56.0,42.0,36.0,30.0,1.9469039333889908,med
n100r5,3,15,32.0,38.0,16.0,22.0,1.9469039333889908,med
n100r5,3,15,-1.0,-1.0,20.0,20.0,3.8938078667779816,high
n100r5,3,15,22.0,20.0,10.0,6.0,0.9734519666944954,low
n100r5,3,15,-1.0,-1.0,28.0,26.0,3.8938078667779816,high
n100r5,3,15,22.0,24.0,8.0,8.0,0.9734519666944954,low
n100r5,3,15,32.0,30.0,16.0,14.0,0.9734519666944954,low
n100r5,3,15,20.0,18.0,6.0,6.0,0.9734519666944954,low
n100r5,3,15,36.0,30.0,18.0,12.0,0.9734519666944954,low
n100r5,3,15,24.0,22.0,8.0,8.0,0.9734519666944954,low
n100r5,3,15,-1.0,-1.0,18.0,20.0,3.8938078667779816,high
n100r5,3,15,-1.0,-1.0,30.0,42.0,3.8938078667779816,high
n100r5,3,15,-1.0,-1.0,22.0,20.0,3.8938078667779816,high
n100r5,3,15,18.0,18.0,2.0,2.0,0.9734519666944954,low
n100r5,3,15,44.0,52.0,28.0,26.0,1.9469039333889908,med
n100r5,3,15,28.0,26.0,14.0,10.0,0.9734519666944954,low
n100r5,3,15,-1.0,-1.0,6.0,6.0,3.8938078667779816,high
n100r5,3,15,22.0,24.0,0.0,0.0,1.9469039333889908,med
n100r5,3,15,48.0,56.0,20.0,28.0,1.9469039333889908,med
n100r5,3,15,40.0,34.0,24.0,22.0,0.9734519666944954,low
n100r5,3,15,28.0,28.0,14.0,14.0,0.9734519666944954,low
n100r5,3,15,30.0,30.0,16.0,20.0,0.9734519666944954,low
n100r5,3,15,-1.0,-1.0,18.0,18.0,3.8938078667779816,high
n100r5,3,15,-1.0,-1.0,8.0,10.0,3.8938078667779816,high
n100r5,3,15,18.0,20.0,2.0,2.0,0.9734519666944954,low
n100r5,3,15,32.0,32.0,18.0,18.0,0.9734519666944954,low
n100r5,3,15,34.0,32.0,8.0,8.0,1.9469039333889908,med
n100r5,3,15,-1.0,-1.0,18.0,20.0,3.8938078667779816,high
n100r5,3,15,40.0,38.0,26.0,28.0,0.9734519666944954,low
n100r5,3,15,-1.0,-1.0,22.0,22.0,3.8938078667779816,high
n100r5,3,15,42.0,40.0,28.0,22.0,0.9734519666944954,low
n100r5,3,15,-1.0,-1.0,8.0,8.0,3.8938078667779816,high
n100r5,3,15,-1.0,-1.0,2.0,2.0,3.8938078667779816,high
n100r5,3,15,30.0,36.0,16.0,20.0,0.9734519666944954,low
n100r5,3,15,-1.0,-1.0,22.0,26.0,3.8938078667779816,high
n100r5,3,15,-1.0,-1.0,4.0,4.0,3.8938078667779816,high
n100r5,3,15,-1.0,-1.0,18.0,20.0,3.8938078667779816,high
n100r5,3,15,48.0,46.0,22.0,18.0,1.9469039333889908,med
n100r5,3,15,-1.0,48.0,28.0,16.0,1.9469039333889908,med
n100r5,3,15,-1.0,-1.0,12.0,12.0,3.8938078667779816,high
n100r5,3,15,48.0,44.0,30.0,30.0,0.9734519666944954,low
n100r5,3,15,24.0,22.0,8.0,8.0,0.9734519666944954,low
n100r5,3,15,-1.0,-1.0,2.0,2.0,3.8938078667779816,high
n100r5,3,15,34.0,42.0,20.0,30.0,0.9734519666944954,low
n100r5,3,15,30.0,34.0,18.0,20.0,0.9734519666944954,low
n100r5,3,15,36.0,40.0,24.0,24.0,0.9734519666944954,low
n100r5,3,15,-1.0,-1.0,2.0,2.0,3.8938078667779816,high
n100r5,3,15,36.0,40.0,16.0,16.0,1.9469039333889908,med
n100r5,3,15,16.0,18.0,4.0,4.0,0.9734519666944954,low
n100r5,3,15,-1.0,-1.0,18.0,18.0,1.9469039333889908,med
n100r5,3,15,54.0,54.0,6.0,6.0,1.9469039333889908,med
n100r5,3,15,-1.0,-1.0,28.0,28.0,3.8938078667779816,high
n100r5,3,15,20.0,22.0,8.0,8.0,0.9734519666944954,low
n100r5,3,15,40.0,40.0,14.0,14.0,1.9469039333889908,med
n100r5,3,15,40.0,48.0,24.0,30.0,0.9734519666944954,low
n100r5,3,15,26.0,30.0,8.0,16.0,1.9469039333889908,med
n100r5,3,15,24.0,38.0,12.0,12.0,1.9469039333889908,med
n100r5,3,15,-1.0,-1.0,14.0,14.0,3.8938078667779816,high
n100r5,3,15,-1.0,-1.0,16.0,16.0,3.8938078667779816,high
n100r5,3,15,-1.0,-1.0,2.0,2.0,3.8938078667779816,high
n100r5,3,15,-1.0,-1.0,16.0,26.0,3.8938078667779816,high
n100r5,3,15,14.0,16.0,0.0,0.0,0.9734519666944954,low
n100r5,3,15,34.0,44.0,20.0,24.0,0.9734519666944954,low
n100r5,3,15,22.0,24.0,10.0,10.0,0.9734519666944954,low
n100r5,3,15,-1.0,-1.0,20.0,16.0,3.8938078667779816,high
n100r5,3,15,24.0,20.0,6.0,6.0,1.9469039333889908,med
n100r5,3,15,14.0,16.0,2.0,2.0,0.9734519666944954,low
n100r5,3,15,22.0,22.0,6.0,6.0,1.9469039333889908,med
n100r5,3,15,26.0,28.0,14.0,14.0,0.9734519666944954,low
n100r5,3,15,26.0,24.0,12.0,10.0,0.9734519666944954,low
n100r5,3,15,22.0,24.0,4.0,4.0,1.9469039333889908,med
n100r5,3,15,-1.0,-1.0,4.0,4.0,3.8938078667779816,high
n100r5,3,15,44.0,50.0,26.0,24.0,0.9734519666944954,low
n100r5,3,15,30.0,28.0,16.0,12.0,0.9734519666944954,low
n100r5,3,15,30.0,38.0,10.0,10.0,1.9469039333889908,med
n100r5,3,15,38.0,34.0,12.0,12.0,1.9469039333889908,med
n100r5,3,15,36.0,44.0,18.0,26.0,1.9469039333889908,med
n100r5,3,15,38.0,44.0,20.0,20.0,1.9469039333889908,med
n100r5,3,15,44.0,56.0,24.0,44.0,0.9734519666944954,low
n200r10,3,15,-1.0,-1.0,36.0,40.0,1.8835170553629554,med
n200r10,3,15,84.0,94.0,26.0,32.0,0.9417585276814777,low
n200r10,3,15,118.0,118.0,62.0,64.0,0.9417585276814777,low
n200r10,3,15,110.0,116.0,56.0,62.0,0.9417585276814777,low
n200r10,3,15,90.0,80.0,30.0,30.0,0.9417585276814777,low
n200r10,3,15,128.0,108.0,64.0,48.0,0.9417585276814777,low
n200r10,3,15,-1.0,-1.0,40.0,40.0,3.767034110725911,high
n200r10,3,15,-1.0,-1.0,22.0,22.0,3.767034110725911,high
n200r10,3,15,102.0,98.0,44.0,38.0,0.9417585276814777,low
n200r10,3,15,-1.0,-1.0,40.0,46.0,3.767034110725911,high
n200r10,3,15,96.0,94.0,38.0,40.0,0.9417585276814777,low
n200r10,3,15,92.0,90.0,24.0,30.0,1.8835170553629554,med
n200r10,3,15,86.0,86.0,12.0,16.0,1.8835170553629554,med
n200r10,3,15,-1.0,-1.0,18.0,16.0,3.767034110725911,high
n200r10,3,15,-1.0,-1.0,60.0,56.0,3.767034110725911,high
n200r10,3,15,80.0,80.0,22.0,20.0,0.9417585276814777,low
n200r10,3,15,68.0,70.0,10.0,10.0,0.9417585276814777,low
n200r10,3,15,86.0,90.0,30.0,30.0,0.9417585276814777,low
n200r10,3,15,94.0,102.0,32.0,36.0,1.8835170553629554,med
n200r10,3,15,78.0,78.0,20.0,20.0,0.9417585276814777,low
n200r10,3,15,88.0,88.0,28.0,32.0,0.9417585276814777,low
n200r10,3,15,102.0,-1.0,28.0,24.0,1.8835170553629554,med
n200r10,3,15,108.0,98.0,48.0,42.0,0.9417585276814777,low
n200r10,3,15,90.0,96.0,32.0,38.0,0.9417585276814777,low
n200r10,3,15,-1.0,-1.0,62.0,62.0,3.767034110725911,high
n200r10,3,15,-1.0,100.0,26.0,26.0,1.8835170553629554,med
n200r10,3,15,78.0,82.0,18.0,18.0,1.8835170553629554,med
n200r10,3,15,-1.0,-1.0,42.0,40.0,3.767034110725911,high
n200r10,3,15,122.0,134.0,58.0,62.0,1.8835170553629554,med
n200r10,3,15,86.0,86.0,0.0,0.0,1.8835170553629554,med
n200r10,3,15,78.0,82.0,12.0,12.0,1.8835170553629554,med
n200r10,3,15,-1.0,-1.0,30.0,42.0,3.767034110725911,high
n200r10,3,15,96.0,98.0,34.0,40.0,1.8835170553629554,med
n200r10,3,15,92.0,92.0,34.0,40.0,0.9417585276814777,low
n200r10,3,15,62.0,64.0,6.0,6.0,0.9417585276814777,low
n200r10,3,15,110.0,128.0,54.0,54.0,1.8835170553629554,med
n200r10,3,15,-1.0,-1.0,28.0,28.0,3.767034110725911,high
n200r10,3,15,-1.0,-1.0,44.0,44.0,3.767034110725911,high
n200r10,3,15,62.0,66.0,6.0,6.0,1.8835170553629554,med
n200r10,3,15,60.0,60.0,2.0,2.0,0.9417585276814777,low
n200r10,3,15,-1.0,-1.0,0.0,0.0,3.767034110725911,high
n200r10,3,15,-1.0,-1.0,52.0,70.0,3.767034110725911,high
n200r10,3,15,152.0,156.0,46.0,52.0,1.8835170553629554,med
n200r10,3,15,96.0,94.0,30.0,28.0,0.9417585276814777,low
n200r10,3,15,-1.0,-1.0,48.0,56.0,3.767034110725911,high
n200r10,3,15,-1.0,-1.0,42.0,42.0,3.767034110725911,high
n200r10,3,15,-1.0,122.0,52.0,62.0,1.8835170553629554,med
n200r10,3,15,100.0,102.0,44.0,46.0,0.9417585276814777,low
n200r10,3,15,74.0,80.0,18.0,26.0,0.9417585276814777,low
n200r10,3,15,80.0,86.0,26.0,30.0,0.9417585276814777,low
n200r10,3,15,76.0,68.0,2.0,2.0,1.8835170553629554,med
n200r10,3,15,-1.0,-1.0,10.0,10.0,3.767034110725911,high
n200r10,3,15,102.0,98.0,50.0,48.0,0.9417585276814777,low
n200r10,3,15,98.0,110.0,36.0,38.0,1.8835170553629554,med
n200r10,3,15,68.0,68.0,8.0,8.0,0.9417585276814777,low
n200r10,3,15,-1.0,-1.0,24.0,32.0,3.767034110725911,high
n200r10,3,15,-1.0,-1.0,58.0,56.0,3.767034110725911,high
n200r10,3,15,-1.0,-1.0,22.0,26.0,3.767034110725911,high
n200r10,3,15,78.0,78.0,24.0,20.0,0.9417585276814777,low
n200r10,3,15,-1.0,-1.0,54.0,64.0,3.767034110725911,high
n200r10,3,15,-1.0,-1.0,62.0,50.0,3.767034110725911,high
n200r10,3,15,-1.0,-1.0,20.0,20.0,3.767034110725911,high
n200r10,3,15,84.0,90.0,24.0,24.0,1.8835170553629554,med
n200r10,3,15,78.0,74.0,20.0,18.0,0.9417585276814777,low
n200r10,3,15,86.0,86.0,8.0,12.0,1.8835170553629554,med
n200r10,3,15,64.0,70.0,8.0,8.0,0.9417585276814777,low
n200r10,3,15,64.0,62.0,4.0,4.0,0.9417585276814777,low
n200r10,3,15,-1.0,-1.0,44.0,36.0,3.767034110725911,high
n200r10,3,15,-1.0,-1.0,46.0,52.0,3.767034110725911,high
n200r10,3,15,118.0,110.0,40.0,40.0,1.8835170553629554,med
n200r10,3,15,-1.0,-1.0,46.0,50.0,3.767034110725911,high
n200r10,3,15,112.0,100.0,18.0,22.0,1.8835170553629554,med
n200r10,3,15,66.0,66.0,2.0,2.0,1.8835170553629554,med
n200r10,3,15,-1.0,-1.0,0.0,0.0,3.767034110725911,high
n200r10,3,15,-1.0,92.0,34.0,36.0,0.9417585276814777,low
n200r10,3,15,124.0,120.0,46.0,58.0,1.8835170553629554,med
n200r10,3,15,-1.0,-1.0,6.0,6.0,3.767034110725911,high
n200r10,3,15,90.0,86.0,32.0,28.0,0.9417585276814777,low
n200r10,3,15,76.0,80.0,14.0,14.0,1.8835170553629554,med
n200r10,3,15,-1.0,-1.0,12.0,12.0,3.767034110725911,high
n200r10,3,15,64.0,76.0,8.0,16.0,0.9417585276814777,low
n200r10,3,15,128.0,134.0,42.0,60.0,1.8835170553629554,med
n200r10,3,15,124.0,118.0,54.0,48.0,1.8835170553629554,med
n200r10,3,15,-1.0,-1.0,32.0,28.0,3.767034110725911,high
n200r10,3,15,-1.0,-1.0,54.0,54.0,3.767034110725911,high
n200r10,3,15,-1.0,-1.0,44.0,40.0,3.767034110725911,high
n200r10,3,15,-1.0,-1.0,64.0,66.0,3.767034110725911,high
n200r10,3,15,110.0,116.0,54.0,62.0,0.9417585276814777,low
n200r10,3,15,104.0,108.0,48.0,56.0,0.9417585276814777,low
n200r10,3,15,-1.0,-1.0,54.0,54.0,3.767034110725911,high
n200r10,3,15,-1.0,-1.0,26.0,22.0,3.767034110725911,high
n200r10,3,15,100.0,100.0,32.0,34.0,1.8835170553629554,med
n200r10,3,15,-1.0,-1.0,62.0,64.0,3.767034110725911,high
n200r10,3,15,82.0,80.0,26.0,26.0,0.9417585276814777,low
n200r10,3,15,110.0,110.0,48.0,48.0,0.9417585276814777,low
n200r10,3,15,96.0,94.0,36.0,32.0,0.9417585276814777,low
n200r10,3,15,104.0,106.0,24.0,28.0,1.8835170553629554,med
n200r10,3,15,124.0,108.0,62.0,54.0,0.9417585276814777,low
n200r10,3,15,-1.0,-1.0,50.0,56.0,3.767034110725911,high
n200r10,3,15,-1.0,-1.0,56.0,54.0,3.767034110725911,high
n50r2,3,15,-1.0,-1.0,14.0,16.0,4.0252033275113,high
n50r2,3,15,14.0,22.0,2.0,6.0,2.01260166375565,med
n50r2,3,15,22.0,22.0,10.0,10.0,1.006300831877825,low
n50r2,3,15,36.0,34.0,14.0,12.0,2.01260166375565,med
n50r2,3,15,26.0,30.0,16.0,16.0,1.006300831877825,low
n50r2,3,15,12.0,12.0,2.0,2.0,1.006300831877825,low
n50r2,3,15,26.0,20.0,10.0,10.0,2.01260166375565,med
n50r2,3,15,22.0,26.0,12.0,14.0,1.006300831877825,low
n50r2,3,15,-1.0,-1.0,12.0,12.0,4.0252033275113,high
n50r2,3,15,10.0,10.0,0.0,0.0,1.006300831877825,low
